Action,Ad status,Customer ID,Campaign ID,Ad group,Ad type,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description,Description 2,Description 3,Description 4,Headline 1 position,Headline 2 position,Path 1,Path 2,Final URL
Add,Enabled,242-715-2166,23976658719,Ayr - Dundonald Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Dundonald Tyre Help,Flat tyre in Dundonald? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,dundonald,https://www.tyrerescue.uk/emergency-tyre-fitting/ayr/dundonald
Add,Enabled,242-715-2166,23976658719,Irvine - Emergency 24-7,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Irvine Tyre Help,Flat tyre in Irvine? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,irvine,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine
Add,Enabled,242-715-2166,23976658719,Irvine - Flat Tyre Call,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Irvine Tyre Help,Flat tyre in Irvine? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,flat-tyre,irvine,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine
Add,Enabled,242-715-2166,23976658719,Irvine - Town Centre Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Town Centre Tyre Help,Flat tyre in Town Centre? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,town-centre,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/irvine-town-centre
Add,Enabled,242-715-2166,23976658719,Irvine - Kilwinning Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Kilwinning Tyre Help,Flat tyre in Kilwinning? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,kilwinning,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/kilwinning
Add,Enabled,242-715-2166,23976658719,Irvine - Saltcoats Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Saltcoats Tyre Help,Flat tyre in Saltcoats? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,saltcoats,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/saltcoats
Add,Enabled,242-715-2166,23976658719,Irvine - Ardrossan Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Ardrossan Tyre Help,Flat tyre in Ardrossan? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,ardrossan,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/ardrossan
Add,Enabled,242-715-2166,23976658719,Irvine - Stevenston Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Stevenston Tyre Help,Flat tyre in Stevenston? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,stevenston,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/stevenston
Add,Enabled,242-715-2166,23976658719,Irvine - Largs Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Largs Tyre Help,Flat tyre in Largs? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,largs,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/largs
Add,Enabled,242-715-2166,23976658719,Irvine - Dalry Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Dalry Tyre Help,Flat tyre in Dalry? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,dalry,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/dalry
Add,Enabled,242-715-2166,23976658719,Irvine - Beith Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Beith Tyre Help,Flat tyre in Beith? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,beith,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/beith
Add,Enabled,242-715-2166,23976658719,Irvine - West Kilbride Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,West Kilbride Tyre Help,Flat tyre in West Kilbride? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,west-kilbride,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/west-kilbride
Add,Enabled,242-715-2166,23976658719,Irvine - Fairlie Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Fairlie Tyre Help,Flat tyre in Fairlie? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,fairlie,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/fairlie
Add,Enabled,242-715-2166,23976658719,Irvine - Skelmorlie Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Skelmorlie Tyre Help,Flat tyre in Skelmorlie? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,skelmorlie,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/skelmorlie-irvine
Add,Enabled,242-715-2166,23976658719,Irvine - Dreghorn Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Dreghorn Tyre Help,Flat tyre in Dreghorn? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,dreghorn,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/dreghorn
Add,Enabled,242-715-2166,23976658719,Irvine - Springside Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Springside Tyre Help,Flat tyre in Springside? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,springside,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/springside
Add,Enabled,242-715-2166,23976658719,Irvine - Bourtreehill Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Bourtreehill Tyre Help,Flat tyre in Bourtreehill? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,bourtreehill,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/bourtreehill
Add,Enabled,242-715-2166,23976658719,Irvine - Girdle Toll Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Girdle Toll Tyre Help,Flat tyre in Girdle Toll? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,girdle-toll,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/girdle-toll
Add,Enabled,242-715-2166,23976658719,Irvine - Perceton Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Perceton Tyre Help,Flat tyre in Perceton? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,perceton,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/perceton
Add,Enabled,242-715-2166,23976658719,Irvine - Eglinton Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Eglinton Tyre Help,Flat tyre in Eglinton? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,eglinton,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/eglinton
Add,Enabled,242-715-2166,23976658719,Irvine - Millport Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Millport Tyre Help,Flat tyre in Millport? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,millport,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/millport
Add,Enabled,242-715-2166,23976658719,Irvine - Glengarnock Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Glengarnock Tyre Help,Flat tyre in Glengarnock? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,glengarnock,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/glengarnock
Add,Enabled,242-715-2166,23976658719,Irvine - Barrmill Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Barrmill Tyre Help,Flat tyre in Barrmill? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,barrmill,https://www.tyrerescue.uk/emergency-tyre-fitting/irvine/barrmill
